playerid,playername,firstname,lastname,worldrank,main_tour,datadepthclass,baselineconfidenceband,neutralskillsg,neutralskillindex,venuefitscore,venuefitdelta,venuefitconfidenceband,venue_history_rounds,venue_history_sg_total,venuehistorydelta,venuehistoryconfidenceband,prepenaltyvts,blendclass,blendweightsused,debutflag,debutclass,debutpenaltyapplied,antipatternflags,antipatternpenaltytotal,antipattern_penalty_bomb_and_spray,antipattern_penalty_short_and_wild,antipattern_penalty_long_iron_liability,antipattern_penalty_weak_tight_runoff,antipattern_penalty_poor_lag_putting,formscore_adjusted,recentformindex,form_vs_neutralskill,recentformgateapplied,recentformgate_reason,form_delta_vts,injuryflag,healthgatestatus,healthgatereason,health_delta_vts,playervarianceband,volatilityindex,venuevarianceclass,vtsfinal_raw,vtsfinal,tier,tierreason,tier_gate_flag,tier_gate_reason,winpct,top3pct,top5pct,top10pct,top20pct,makecutpct,misscutpct,primary_trait_driver,primary_risk_trait,trait_summary_label,tracenotes
116,"NORGAARD, NIKLAS",Niklas,Norgaard,275.0,DP World Tour,deep,high,-0.77,50.86633663366336,50.42049688470058,-0.4458397489627757,high,0,0.0,0.0,low,50.710292721526386,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,bomb_and_spray;long_iron_liability;weak_tight_runoff,-9.0,-3.5999999999999996,0.0,-4.85972850678733,-2.6990291262135924,0.0,-0.9974999999999999,47.39694945165763,-0.5,False,,-0.5,False,ok,,0.0,low,25.0,high,23.210292721526386,23.210292721526386,5,"Weak profile NeutralSG=-0.77, AP=-9.0, VFD=-0.4",False,,4.6596295043446894e-05,0.001396506950127731,0.003740648894583812,0.011012266439184267,0.03582337429201638,0.02,0.98,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + OTT_Distance; weak MajorGrind,NeutralSG=-0.77; VFD=-0.4; AP=-9.0VTS (bomb_and_spray;long_iron_liability;weak_tight_runoff); ->Tier5 vtsfinal=23.2
117,"HARDY, NICK",Nick,Hardy,,PGA Tour,deep,high,-0.91,49.133663366336634,56.26600045967938,7.132337093342748,high,0,0.0,0.0,low,51.6299813490066,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,bomb_and_spray;long_iron_liability;poor_lag_putting,-9.0,-3.5999999999999996,0.0,-4.25158371040724,0.0,-1.3233333333333335,-0.89635,50.308836505735535,0.03,False,,0.0,False,ok,,0.0,low,25.0,high,24.6299813490066,24.6299813490066,5,"Weak profile NeutralSG=-0.91, AP=-9.0, VFD=7.1",False,,6.27001692189522e-05,0.0016321164410651242,0.004308518715987986,0.012492337748581073,0.03994085244997073,0.022436668781178826,0.9775633312188212,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-0.91; VFD=7.1; AP=-9.0VTS (bomb_and_spray;long_iron_liability;poor_lag_putting); ->Tier5 vtsfinal=24.6
118,"HIGGS, HARRY",Harry,Higgs,356.0,Korn Ferry Tour,deep,high,-0.91,49.133663366336634,54.12576089874645,4.992097532409815,high,0,0.0,0.0,low,50.88089750268007,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,long_iron_liability;weak_tight_runoff,-6.46591272804865,0.0,0.0,-4.153846153846153,-2.312066574202497,0.0,-0.89635,50.308836505735535,0.02,False,,0.0,False,ok,,0.0,low,25.0,high,31.48315931853412,31.48315931853412,5,"Weak profile NeutralSG=-0.91, AP=-6.5, VFD=5.0",False,,0.00021396356903553545,0.0034614542801423885,0.008509732024753254,0.022876989588622065,0.06693762804704681,0.049456611782485387,0.9505433882175146,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + PUTT_LagCtrl; weak MajorGrind,NeutralSG=-0.91; VFD=5.0; AP=-6.5VTS (long_iron_liability;weak_tight_runoff); ->Tier5 vtsfinal=31.5
119,"YUAN, CARL",Carl,Yuan,,Korn Ferry Tour,medium,medium,-1.03,47.648514851485146,41.86649548731844,-5.7820193641667075,medium,0,0.0,0.0,low,45.624808074026795,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,bomb_and_spray;long_iron_liability;weak_tight_runoff;poor_lag_putting,-9.0,-3.5999999999999996,0.0,-5.011764705882352,-2.416088765603329,-1.403333333333334,-0.8856999999999999,51.3298878104122,0.36,False,,0.0,False,ok,,0.0,medium,50.0,high,18.624808074026795,18.624808074026795,5,"Weak profile NeutralSG=-1.03, AP=-9.0, VFD=-5.8",False,,1.705296943868526e-05,0.0009375793806225865,0.002631623599628895,0.0081321279645123,0.027922157032837767,0.02,0.98,ARG_TightRunoff,APP_FlightCtrl,ARG_TightRunoff + OTT_Distance; weak APP_FlightCtrl,NeutralSG=-1.03; VFD=-5.8; AP=-9.0VTS (bomb_and_spray;long_iron_liability;weak_tight_runoff;poor_lag_putting); ->Tier5 vtsfinal=18.6
120,"MCDOWELL, GRAEME",Graeme,McDowell,,LIV Golf,medium,medium,-1.0,48.01980198019802,56.50441871558235,8.484616735384328,medium,0,0.0,0.0,low,50.989417837582536,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,weak_tight_runoff,-2.545076282940361,0.0,0.0,0.0,-2.545076282940361,0.0,-1.3315000000000001,42.480776503214415,-0.85,False,,-0.85,False,ok,,0.0,medium,50.0,high,42.50418898876145,42.50418898876145,4,"Below-avg skill or venue mismatch VFD=8.5, AP=-2.5",False,,0.001055600659565177,0.012811229193214778,0.02793394616466309,0.06570464499968869,0.16251066745053552,0.17861958985219895,0.821380410147801,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + APP_200+; weak MajorGrind,NeutralSG=-1.00; VFD=8.5; AP=-2.5VTS (weak_tight_runoff); ->Tier4 vtsfinal=42.5
121,"ROZO, MARCELO",Marcelo,Rozo,,PGA Tour,deep,high,-1.09,46.9059405940594,58.450906224579875,11.544965630520473,high,0,0.0,0.0,low,50.94667856474157,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,weak_tight_runoff;poor_lag_putting,-4.328548312528895,0.0,0.0,0.0,-2.4452149791955615,-1.8833333333333333,-1.0172,49.18694062775747,0.15,False,,0.0,False,ok,,0.0,low,25.0,high,37.96103362715488,37.96103362715488,4,"Below-avg skill or venue mismatch VFD=11.5, AP=-4.3",False,,0.0005453036992649459,0.00703055788148103,0.01612576252494966,0.04017411703937833,0.10698841153160045,0.10093917251659956,0.8990608274834004,OTT_Accuracy,MajorGrind,OTT_Accuracy + WindTolerance; weak MajorGrind,NeutralSG=-1.09; VFD=11.5; AP=-4.3VTS (weak_tight_runoff;poor_lag_putting); ->Tier4 vtsfinal=38.0
122,"TOSTI, ALEJANDRO",Alejandro,Tosti,364.0,PGA Tour,medium,medium,-1.55,41.21287128712871,41.68555649209433,0.4726852049656145,medium,0,0.0,0.0,low,41.37831110886668,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,bomb_and_spray;long_iron_liability;weak_tight_runoff;poor_lag_putting,-9.0,-3.5999999999999996,0.0,-5.43529411764706,-2.1789181692094313,-1.6166666666666663,-1.2146,48.48102861464768,0.86,False,,0.0,False,ok,,0.0,medium,50.0,high,14.378311108866683,14.378311108866683,5,"Weak profile NeutralSG=-1.55, AP=-9.0, VFD=0.5",False,,4.6760631222633805e-06,0.0005878881559927861,0.0017226473371739965,0.005563482507530456,0.020040910593838866,0.02,0.98,ARG_TightRunoff,APP_200+,ARG_TightRunoff + ARG_Bunker; weak APP_200+,NeutralSG=-1.55; VFD=0.5; AP=-9.0VTS (bomb_and_spray;long_iron_liability;weak_tight_runoff;poor_lag_putting); ->Tier5 vtsfinal=14.4
123,"HARRINGTON, PADRAIG",Padraig,Harrington,,PGA Tour Champions,deep,high,-1.42,42.82178217821782,60.62548268365229,17.803700505434463,high,0,0.0,0.0,low,49.05307735511988,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,short_and_wild;poor_lag_putting,-4.086025447388897,0.0,-2.48935878072223,0.0,0.0,-1.5966666666666667,-1.2015999999999998,47.85075003151393,0.48,False,,0.0,False,ok,,0.0,low,25.0,high,36.79500101295319,36.79500101295319,4,"Below-avg skill or venue mismatch VFD=17.8, AP=-4.1",False,,0.0004665437697036209,0.006190050712481929,0.014379288454141879,0.036333381780382604,0.09850250047043287,0.08909204881155411,0.9109079511884459,ARG_Bunker,APP_FlightCtrl,ARG_Bunker + ARG_TightRunoff; weak APP_FlightCtrl,NeutralSG=-1.42; VFD=17.8; AP=-4.1VTS (short_and_wild;poor_lag_putting); ->Tier4 vtsfinal=36.8
124,"COWAN, RYDER",Ryder,Cowan,,Amateur,medium,medium,-1.24,45.04950495049505,63.35045755324437,18.30095260274932,medium,0,0.0,0.0,low,51.45483836145731,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.8694999999999999,53.06945669986134,0.84,False,,0.0,False,ok,,0.0,high,75.0,high,41.45483836145731,41.45483836145731,4,"Below-avg skill or venue mismatch VFD=18.3, AP=0.0; debut-A",False,,0.0010162619716459168,0.012573623921220778,0.027743576886150235,0.06615345304254805,0.16654701845922124,0.1690096451797408,0.8309903548202592,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-1.24; VFD=18.3; debut-A pen=-4.0SG; ->Tier4 vtsfinal=41.5
125,"VAN PARIS, JACKSON",Jackson,Van Paris,,Korn Ferry Tour,medium,medium,-1.13,46.410891089108915,63.46180561767513,17.050914528566217,medium,0,0.0,0.0,low,52.378711174107096,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,short_and_wild,-2.1647672662364412,0.0,-2.1647672662364412,0.0,0.0,0.0,-1.4459,41.14458590697089,-0.8,False,,-0.8,False,ok,,0.0,medium,50.0,high,45.084409375397776,45.084409375397776,4,"Below-avg skill or venue mismatch VFD=17.1, AP=-2.2",False,,0.0014173362873225598,0.01694462180371257,0.03586190098720925,0.08148021939503217,0.19259322925044173,0.22832123013603628,0.7716787698639638,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-1.13; VFD=17.1; AP=-2.2VTS (short_and_wild); ->Tier4 vtsfinal=45.1
126,"COLEMAN, HAMILTON",Hamilton,Coleman,,,thin,low,-3.44,17.82178217821782,60.89716044325994,43.07537826504212,low,0,0.0,0.0,low,32.898164570982566,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,short_and_wild,-2.1944253741590005,0.0,-2.1944253741590005,0.0,0.0,0.0,-3.4400000000000004,18.152023194251854,0.0,False,,0.0,False,ok,,0.0,high,75.0,high,16.314888448505563,16.314888448505563,5,"Weak profile NeutralSG=-3.44, AP=-2.2, VFD=43.1; debut-A",False,,9.595112864062923e-06,0.0008000952980118544,0.002298972173320808,0.007277356363485828,0.025652971592246276,0.02,0.98,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.44; VFD=43.1; debut-A pen=-4.0SG; AP=-2.2VTS (short_and_wild); ->Tier5 vtsfinal=16.3
127,"FANG, ETHAN",Ethan,Fang,,Amateur,medium,medium,-1.65,39.975247524752476,44.93327447511765,4.9580269503651735,medium,0,0.0,0.0,low,41.710556957380284,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,long_iron_liability;poor_lag_putting,-6.981764705882352,0.0,0.0,-5.011764705882353,0.0,-1.9699999999999993,-1.7319,39.127694440942896,-0.21,False,,0.0,False,ok,,0.0,high,75.0,high,10.765262839733229,10.765262839733229,5,"Weak profile NeutralSG=-1.65, AP=-7.0, VFD=5.0; debut-A",False,,1.200197542691163e-06,0.000434677514711495,0.0013210014334902602,0.004427812664196435,0.016594733916570206,0.02,0.98,ARG_TightRunoff,APP_150-200,ARG_TightRunoff + ARG_Bunker; weak APP_150-200,NeutralSG=-1.65; VFD=5.0; debut-A pen=-4.0SG; AP=-7.0VTS (long_iron_liability;poor_lag_putting); ->Tier5 vtsfinal=10.8
128,"HERRINGTON, JACKSON",Jackson,Herrington,,Amateur,medium,medium,-2.49,29.57920792079208,45.31108448726164,15.731876566469559,medium,0,0.0,0.0,low,35.08536471905642,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,bomb_and_spray;weak_tight_runoff,-7.776144244105409,-3.5999999999999996,0.0,0.0,-4.1761442441054095,0.0,-2.4081,31.715618303290054,0.12,False,,0.0,False,ok,,0.0,high,75.0,high,1.7569319867401951,1.7569319867401951,5,"Weak profile NeutralSG=-2.49, AP=-7.8, VFD=15.7; debut-A",False,,1.3896463547419558e-10,0.00016140819206287858,0.0005370147824553198,0.001972682673786295,0.00813517232335221,0.02,0.98,APP_150-200,ARG_Bunker,APP_150-200 + PUTT_LagCtrl; weak ARG_Bunker,NeutralSG=-2.49; VFD=15.7; debut-A pen=-4.0SG; AP=-7.8VTS (bomb_and_spray;weak_tight_runoff); ->Tier5 vtsfinal=1.8
129,"KYES, CHASE",Chase,Kyes,,Amateur,medium,medium,-2.89,24.628712871287124,64.03289308640562,39.4041802151185,medium,0,0.0,0.0,low,38.420175946578595,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.8393000000000006,26.068322198411693,0.09,False,,0.0,False,ok,,0.0,high,75.0,high,28.420175946578595,28.420175946578595,5,"Weak profile NeutralSG=-2.89, AP=0.0, VFD=39.4; debut-A",False,,0.00015390876577580569,0.0030238536763586904,0.007675861517642494,0.021354808054251096,0.06508466594040109,0.04065445450217258,0.9593455454978275,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-2.89; VFD=39.4; debut-A pen=-4.0SG; ->Tier5 vtsfinal=28.4
130,"LEE, ERIC",Eric,Lee,,Amateur,medium,medium,-1.48,42.07920792079208,63.79852170131592,21.71931378052384,medium,0,0.0,0.0,low,49.68096774397543,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.4644,43.16147737299886,0.04,False,,0.0,False,ok,,0.0,high,75.0,high,39.68096774397543,39.68096774397543,4,"Below-avg skill or venue mismatch VFD=21.7, AP=0.0; debut-A",False,,0.0008166591273501119,0.010365716301503633,0.023329655462447123,0.05689698300519292,0.1474667126366531,0.14105241575798635,0.8589475842420137,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-1.48; VFD=21.7; debut-A pen=-4.0SG; ->Tier4 vtsfinal=39.7
131,"WU, BRANDON",Brandon,Wu,,Korn Ferry Tour,deep,high,-1.7,39.35643564356435,45.222407940243926,5.865972296679573,high,0,0.0,0.0,low,41.4095259474022,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,short_and_wild;long_iron_liability;weak_tight_runoff;poor_lag_putting,-9.0,0.0,-2.9935466154057395,-3.936651583710408,-2.2454923717059643,-1.4099999999999993,-1.64085,41.23282490860961,0.13,False,,0.0,False,ok,,0.0,low,25.0,high,14.409525947402201,14.409525947402201,5,"Weak profile NeutralSG=-1.70, AP=-9.0, VFD=5.9",False,,4.2973108015005525e-06,0.0005309181219659337,0.001555221282960686,0.005021142164993601,0.018081011121047038,0.02,0.98,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-1.70; VFD=5.9; AP=-9.0VTS (short_and_wild;long_iron_liability;weak_tight_runoff;poor_lag_putting); ->Tier5 vtsfinal=14.4
132,"HOWELL, MASON",Mason,Howell,,,medium,medium,-1.64,40.099009900990104,33.3783446933174,-6.7206652076727025,medium,0,0.0,0.0,low,37.74677707830466,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,long_iron_liability;weak_tight_runoff;poor_lag_putting,-9.0,0.0,0.0,-5.5221719457013565,-2.981969486823856,-1.33,-1.6400000000000001,40.842052187066685,0.0,False,,0.0,False,ok,,0.0,medium,50.0,high,10.74677707830466,10.74677707830466,5,"Weak profile NeutralSG=-1.64, AP=-9.0, VFD=-6.7",False,,1.0907674888173978e-06,0.000394358975499598,0.0011986951290241397,0.0040186197581091225,0.01506416379257118,0.02,0.98,PUTT_LagCtrl,APP_FlightCtrl,PUTT_LagCtrl + OTT_Distance; weak APP_FlightCtrl,NeutralSG=-1.64; VFD=-6.7; AP=-9.0VTS (long_iron_liability;weak_tight_runoff;poor_lag_putting); ->Tier5 vtsfinal=10.7
133,"CELLI, FILIPPO",Filippo,Celli,438.0,DP World Tour,deep,high,-1.49,41.95544554455445,44.573380584712496,2.617935040158045,high,0,0.0,0.0,low,42.87172280860977,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,short_and_wild;long_iron_liability;weak_tight_runoff,-9.0,0.0,-2.8155979678703833,-4.870588235294116,-2.2787794729542306,0.0,-1.4581499999999998,43.350560947938995,0.08,False,,0.0,False,ok,,0.0,low,25.0,high,15.871722808609768,15.871722808609768,5,"Weak profile NeutralSG=-1.49, AP=-9.0, VFD=2.6",False,,6.967366383972346e-06,0.0006234986094845258,0.0017996019196838214,0.005722871938613478,0.02027417921016676,0.02,0.98,PUTT_LagCtrl,APP_FlightCtrl,PUTT_LagCtrl + ARG_TightRunoff; weak APP_FlightCtrl,NeutralSG=-1.49; VFD=2.6; AP=-9.0VTS (short_and_wild;long_iron_liability;weak_tight_runoff); ->Tier5 vtsfinal=15.9
134,"HOLMES, J.B.",J.B.,Holmes,,,thin,low,-2.92,24.257425742574256,37.06431686567976,12.806891123105501,low,0,0.0,0.0,low,28.739837635661182,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,bomb_and_spray;long_iron_liability;poor_lag_putting,-9.0,-3.5999999999999996,0.0,-5.228959276018099,0.0,-2.3033333333333323,-2.92,24.70692045884281,0.0,False,,0.0,False,ok,,0.0,high,75.0,high,0.0,0.0,5,"Weak profile NeutralSG=-2.92, AP=-9.0, VFD=12.8; debut-A",False,,0.0,0.0001330466447254694,0.0004505238814846551,0.001684607877703615,0.007075319313610499,0.02,0.98,ARG_Bunker,APP_FlightCtrl,ARG_Bunker + ARG_TightRunoff; weak APP_FlightCtrl,NeutralSG=-2.92; VFD=12.8; debut-A pen=-4.0SG; AP=-9.0VTS (bomb_and_spray;long_iron_liability;poor_lag_putting); ->Tier5 vtsfinal=0.0
135,"ORMOND, JACKSON",Jackson,Ormond,,Amateur,medium,medium,-3.52,16.83168316831683,59.52350009069216,42.69181692237533,medium,0,0.0,0.0,low,31.773819091148194,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,bomb_and_spray;long_iron_liability,-8.177375565610859,-3.5999999999999996,0.0,-4.5773755656108595,0.0,0.0,-3.5473,16.614143451405518,-0.08,False,,0.0,False,ok,,0.0,high,75.0,high,0.0,0.0,5,"Weak profile NeutralSG=-3.52, AP=-8.2, VFD=42.7; debut-A",False,,0.0,0.0001330466447254694,0.0004505238814846551,0.001684607877703615,0.007075319313610499,0.02,0.98,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.52; VFD=42.7; debut-A pen=-4.0SG; AP=-8.2VTS (bomb_and_spray;long_iron_liability); ->Tier5 vtsfinal=0.0
136,"HOLTZ, BRANDON",Brandon,Holtz,,,thin,low,-4.29,7.3019801980198,12.771099279591702,5.469119081571902,low,0,0.0,0.0,low,9.216171876569966,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,long_iron_liability;weak_tight_runoff;poor_lag_putting,-9.0,0.0,0.0,-4.360180995475114,-4.180305131761442,-2.0633333333333326,-4.29,7.4372872809781905,0.0,False,,0.0,False,ok,,0.0,high,75.0,high,0.0,0.0,5,"Weak profile NeutralSG=-4.29, AP=-9.0, VFD=5.5; debut-A",False,,0.0,0.0001330466447254694,0.0004505238814846551,0.001684607877703615,0.007075319313610499,0.02,0.98,APP_200+,ARG_TightRunoff,APP_200+ + PUTT_LagCtrl; weak ARG_TightRunoff,NeutralSG=-4.29; VFD=5.5; debut-A pen=-4.0SG; AP=-9.0VTS (long_iron_liability;weak_tight_runoff;poor_lag_putting); ->Tier5 vtsfinal=0.0
137,"OIWA, RYUICHI",Ryuichi,Oiwa,389.0,Japan Golf Tour,deep,high,-1.9,36.88118811881188,64.57893407244993,27.697745953638048,high,0,0.0,0.0,low,46.575399202585196,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0364999999999998,34.91743350560948,-0.3,False,,0.0,False,ok,,0.0,low,25.0,high,46.575399202585196,46.575399202585196,4,"Below-avg skill or venue mismatch VFD=27.7, AP=0.0",False,,0.0015161118000494324,0.01791401648913489,0.0372504619752293,0.08289340353401597,0.1906412409086024,0.23500812058545645,0.7649918794145436,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-1.90; VFD=27.7; ->Tier4 vtsfinal=46.6
138,"HARBER, VAUGHN",Vaughn,Harber,,Amateur,medium,medium,-3.53,16.707920792079207,64.61125092737221,47.903330135293004,medium,0,0.0,0.0,low,33.47408633943176,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.6937999999999995,13.840917685617041,-0.42,False,,-0.42,False,ok,,0.0,high,75.0,high,23.054086339431755,23.054086339431755,5,"Weak profile NeutralSG=-3.53, AP=0.0, VFD=47.9; debut-A",False,,5.4059138526082815e-05,0.001677808556405126,0.004501333004700857,0.013273807506962403,0.04326176474400426,0.021761412239172755,0.9782385877608273,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-3.53; VFD=47.9; debut-A pen=-4.0SG; ->Tier5 vtsfinal=23.1
139,"ONISHI, KAITO",Kaito,Onishi,,Japan Golf Tour,deep,high,-2.07,34.777227722772274,44.853336663580194,10.07610894080792,high,0,0.0,0.0,low,38.30386585205505,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,short_and_wild;long_iron_liability;weak_tight_runoff,-9.0,0.0,-3.1587257998077716,-4.229864253393665,-2.4368932038834954,0.0,-1.8834499999999998,39.03945543930417,0.4,False,,0.0,False,ok,,0.0,low,25.0,high,11.303865852055047,11.303865852055047,5,"Weak profile NeutralSG=-2.07, AP=-9.0, VFD=10.1",False,,1.2766835795699302e-06,0.00037734350541771076,0.0011405530355746091,0.003801932055588297,0.014165917945068668,0.02,0.98,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_Bunker; weak MajorGrind,NeutralSG=-2.07; VFD=10.1; AP=-9.0VTS (short_and_wild;long_iron_liability;weak_tight_runoff); ->Tier5 vtsfinal=11.3
140,"PEACOCK, JAKE",Jake,Peacock,,Korn Ferry Tour,medium,medium,-1.75,38.73762376237624,62.9952399280035,24.25761616562726,medium,0,0.0,0.0,low,47.22778942034578,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,short_and_wild,-2.1622957572428945,0.0,-2.1622957572428945,0.0,0.0,0.0,-1.6953999999999998,40.51430732383714,0.13,False,,0.0,False,ok,,0.0,medium,50.0,high,40.740902148617096,40.740902148617096,4,"Below-avg skill or venue mismatch VFD=24.3, AP=-2.2",False,,0.000854071423956148,0.010576365297763051,0.023524441285888008,0.056608681766531194,0.14421328532952588,0.14976811103630958,0.8502318889636904,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-1.75; VFD=24.3; AP=-2.2VTS (short_and_wild); ->Tier4 vtsfinal=40.7
141,"HIGGINS, ROBBIE",Robbie,Higgins,,Korn Ferry Tour,medium,medium,-2.47,29.826732673267326,59.06258869029544,29.235856017028116,medium,0,0.0,0.0,low,40.05928227922716,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,bomb_and_spray;long_iron_liability,-8.01447963800905,-3.5999999999999996,0.0,-4.41447963800905,0.0,0.0,-2.7937000000000003,24.101853019034415,-0.83,False,,-0.83,False,ok,,0.0,medium,50.0,high,15.185843365200013,15.185843365200013,5,"Weak profile NeutralSG=-2.47, AP=-8.0, VFD=29.2",False,,6.145193511837153e-06,0.0006424639188425937,0.0018672571936980892,0.005980372489971707,0.021349786890665967,0.02,0.98,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-2.47; VFD=29.2; AP=-8.0VTS (bomb_and_spray;long_iron_liability); ->Tier5 vtsfinal=15.2
142,"LEACH, GREYSON",Greyson,Leach,,PGA Tour Americas,medium,medium,-1.18,45.79207920792079,65.80775115815212,20.015671950231322,medium,0,0.0,0.0,low,52.797564390501755,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",False,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.1058999999999999,48.07765032144208,0.19,False,,0.0,False,ok,,0.0,medium,50.0,high,52.797564390501755,52.797564390501755,3,"Mid-tier NeutralSG=-1.18, moderate fit VFD=20.0",False,,0.0031218384538157125,0.03870666043281263,0.07445116008343455,0.1508155047254123,0.3065719843413511,0.425073180693026,0.574926819306974,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind,NeutralSG=-1.18; VFD=20.0; ->Tier3 vtsfinal=52.8
143,"REILLY, LOGAN",Logan,Reilly,,Amateur,medium,medium,-2.18,33.415841584158414,63.83151139203756,30.415669807879148,medium,0,0.0,0.0,low,44.06132601691611,Neutral+Venue,"{""neutral"": 0.65, ""venuefit"": 0.35, ""venuehistory"": 0.0}",True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.8875000000000002,39.70755073742594,0.69,False,,0.0,False,ok,,0.0,high,75.0,high,34.06132601691611,34.06132601691611,5,"Weak profile NeutralSG=-2.18, AP=0.0, VFD=30.4; debut-A",False,,0.00038057240954147325,0.005610823603720154,0.013422345211857232,0.03503055664375749,0.09886863824102601,0.07705146325179683,0.9229485367482032,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind,NeutralSG=-2.18; VFD=30.4; debut-A pen=-4.0SG; ->Tier5 vtsfinal=34.1
