playerid,firstname,lastname,playername,worldrank,main_tour,datadepthclass,baselineconfidenceband,truesg_total_12m,truesg_ott_12m,truesg_app_12m,truesg_arg_12m,truesg_putt_12m,truesg_sample_events,truesg_sample_rounds,wins_12m,win_rate_12m,driving_distance_delta,driving_accuracy_delta,neutralskillsg,neutralskillindex,trait_ott_distance,trait_ott_accuracy,trait_ott_total,trait_app_total,trait_app_150_200,trait_app_200_plus,trait_app_short,trait_app_flight_control,trait_arg_total,trait_arg_tight_runoff,trait_arg_bunker,trait_putt_total,trait_putt_distance_control,trait_putt_short_conversion,trait_wind_tolerance,trait_major_grind,coursefit_adj_total,coursefit_adj_ott,coursefit_adj_app,coursefit_adj_arg,coursefit_adj_putt,shotdist_approach_100_150,shotdist_approach_150_175,shotdist_approach_175_200,shotdist_approach_200_225,shotdist_approach_225_plus,shotdist_par3_175_200,shotdist_par3_200_plus,venuefitscore,venuefitdelta,venuefitconfidenceband,venue_history_rounds,venue_history_sg_total,venue_history_sg_ott,venue_history_sg_app,venue_history_sg_arg,venue_history_sg_putt,venuehistorydelta,venuehistoryconfidenceband,last20rds_sg,last20_vs_baseline,formscore_raw,recentformindex,form_vs_neutralskill,formscore_adjusted,recentformgateapplied,recentformgate_reason,debutflag,debutclass,injuryflag,healthgatestatus,healthgatereason,antipattern_bomb_and_spray_flag,antipattern_short_and_wild_flag,antipattern_long_iron_liability_flag,antipattern_weak_tight_runoff_flag,antipattern_poor_lag_putting_flag,primary_trait_driver,primary_risk_trait,trait_summary_label
122,Alejandro,Tosti,"TOSTI, ALEJANDRO",364.0,PGA Tour,medium,medium,-1.55,-0.85,-0.94,-0.21,-0.78,19,45,0.0,0.0,7.4,-5.5,-1.55,41.21287128712871,56.98706568602587,49.84209803652341,51.37880986937591,12.846347607052897,20.552396425670196,8.14479638009049,13.178294573643413,8.879919273461152,67.33870967741935,66.7128987517337,58.333333333333336,40.29411764705882,38.48484848484851,37.35294117647057,37.634105025409376,14.304123711340209,-0.12,-0.06,-0.02,-0.04,0.68,1.4,5.3,7.9,3.3,3.3,7.9,3.3,41.68555649209433,0.4726852049656145,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.69,0.86,-1.034,48.48102861464768,0.86,-1.2146,False,,False,,False,ok,,True,False,True,True,True,ARG_TightRunoff,APP_200+,ARG_TightRunoff + ARG_Bunker; weak APP_200+
123,Padraig,Harrington,"HARRINGTON, PADRAIG",,PGA Tour Champions,deep,high,-1.42,-0.59,0.21,0.19,-0.55,26,82,2.0,0.08,-4.5,-8.1,-1.42,42.82178217821782,57.266041085467926,52.341068241109426,55.152394775036285,41.81360201511335,40.454914703493095,51.13122171945701,45.47803617571059,36.57921291624622,83.46774193548386,77.80859916782246,79.16666666666666,47.05882352941176,39.39393939393941,44.11764705882352,50.35290796160361,42.35395189003437,-0.05,-0.019999999999999997,-0.01,-0.03,0.67,1.5,4.8,7.9,3.8,3.8,7.9,3.8,60.62548268365229,17.803700505434463,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.94,0.48,-1.0839999999999999,47.85075003151393,0.48,-1.2015999999999998,False,,False,,False,ok,,False,True,False,False,True,ARG_Bunker,APP_FlightCtrl,ARG_Bunker + ARG_TightRunoff; weak APP_FlightCtrl
124,Ryder,Cowan,"COWAN, RYDER",,Amateur,medium,medium,-1.24,,,,,18,55,,0.0,,,-1.24,45.04950495049505,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,36.96181965881398,46.38009049773755,37.467700258397926,35.36831483350152,75.80645161290323,72.67683772538142,71.25,63.23529411764706,59.09090909090911,63.23529411764704,58.68153585544891,15.63573883161512,-0.04,0.0,-0.02,-0.02,0.675,1.4,4.9,7.9,3.8,3.8,7.9,3.8,63.35045755324437,18.30095260274932,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.29,0.84,-0.6699999999999999,53.06945669986134,0.84,-0.8694999999999999,False,,True,A,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
125,Jackson,Van Paris,"VAN PARIS, JACKSON",,Korn Ferry Tour,medium,medium,-1.13,,,,,20,64,0.0,0.0,-8.0,-1.5,-1.13,46.410891089108915,63.86000507227999,63.16078539063573,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,37.467700258397926,34.61150353178608,75.80645161290323,72.67683772538142,71.25,63.23529411764706,62.12121212121213,63.23529411764704,57.83455674760022,16.108247422680414,-0.04,0.0,-0.02,-0.02,0.68,1.4,4.8,7.9,3.9,3.9,7.9,3.9,63.46180561767513,17.050914528566217,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.94,-0.8,-1.6159999999999999,41.14458590697089,-0.8,-1.4459,False,,False,,False,ok,,False,True,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
126,Hamilton,Coleman,"COLEMAN, HAMILTON",,,thin,low,-3.44,,,,,9,24,0.0,0.0,-16.8,-3.9,-3.44,17.82178217821782,61.628201876743596,62.172181793217085,63.7155297532656,36.523929471032744,38.586515028432174,42.98642533936653,37.467700258397926,33.40060544904138,75.80645161290323,75.45076282940362,79.58333333333334,63.23529411764706,62.12121212121213,63.23529411764704,56.394692264257486,6.185567010309279,-0.15,-0.03,-0.06,-0.06,0.68,1.4,5.0,7.9,3.7,3.7,7.9,3.7,60.89716044325994,43.07537826504212,low,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-3.44,0.0,-3.4400000000000004,18.152023194251854,0.0,-3.4400000000000004,False,,True,A,False,ok,,False,True,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
127,Ethan,Fang,"FANG, ETHAN",,Amateur,medium,medium,-1.65,-0.97,-1.45,0.59,-1.11,21,61,0.0,0.0,-7.2,2.5,-1.65,39.975247524752476,51.762617296474765,51.48977069888782,49.63715529753266,0.0,0.0,16.9683257918552,0.0,0.05045408678103491,99.59677419354837,100.0,100.0,30.588235294117645,22.42424242424248,24.705882352941146,36.18012422360248,13.874570446735396,-0.06,0.01,-0.04,-0.03,0.67,1.4,4.8,7.9,3.9,3.9,7.9,3.9,44.93327447511765,4.9580269503651735,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.86,-0.21,-1.7760000000000002,39.127694440942896,-0.21,-1.7319,False,,True,A,False,ok,,False,False,True,False,True,ARG_TightRunoff,APP_150-200,ARG_TightRunoff + ARG_Bunker; weak APP_150-200
128,Jackson,Herrington,"HERRINGTON, JACKSON",,Amateur,medium,medium,-2.49,-1.56,0.93,-1.81,-0.24,18,53,0.0,0.0,12.9,-16.5,-2.49,29.57920792079208,49.378645701242704,35.56226829603185,41.07402031930334,59.949622166246854,61.251015434606,60.633484162895925,61.49870801033591,50.5045408678103,2.822580645161284,0.13869625520110201,0.0,56.1764705882353,60.90909090909095,56.17647058823526,43.054771315640885,10.266323024054982,-0.16,-0.05,-0.04,-0.06,0.6900000000000001,1.4,5.0,7.9,3.6,3.6,7.9,3.6,45.31108448726164,15.731876566469559,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-2.28,0.12,-2.364,31.715618303290054,0.12,-2.4081,False,,True,A,False,ok,,True,False,False,True,False,APP_150-200,ARG_Bunker,APP_150-200 + PUTT_LagCtrl; weak ARG_Bunker
129,Chase,Kyes,"KYES, CHASE",,Amateur,medium,medium,-2.89,,,,,18,52,,0.0,,,-2.89,24.628712871287124,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,40.05167958656331,35.36831483350152,75.80645161290323,75.45076282940362,79.58333333333334,63.23529411764706,62.12121212121213,63.23529411764704,58.76623376623375,8.548109965635739,-0.09,0.0,-0.05,-0.05,0.68,1.5,4.8,7.9,3.9,3.9,7.9,3.9,64.03289308640562,39.4041802151185,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-2.76,0.09,-2.8120000000000003,26.068322198411693,0.09,-2.8393000000000006,False,,True,A,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
130,Eric,Lee,"LEE, ERIC",,Amateur,medium,medium,-1.48,,,,,17,52,,0.0,,,-1.48,42.07920792079208,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,37.467700258397926,35.36831483350152,75.80645161290323,72.67683772538142,71.25,63.23529411764706,62.12121212121213,63.23529411764704,58.68153585544891,14.604810996563575,-0.05,0.0,-0.03,-0.03,0.68,1.4,4.8,7.9,3.9,3.9,7.9,3.9,63.79852170131592,21.71931378052384,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.44,0.04,-1.456,43.16147737299886,0.04,-1.4644,False,,True,A,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
131,Brandon,Wu,"WU, BRANDON",,Korn Ferry Tour,deep,high,-1.7,-1.88,-0.61,-0.13,-0.27,27,79,0.0,0.0,-11.7,-5.9,-1.7,39.35643564356435,39.081917321836166,35.53480708499245,36.42960812772134,21.15869017632242,18.846466287571097,39.36651583710406,24.289405684754524,17.003027245206866,70.56451612903226,64.49375866851594,70.0,55.294117647058826,47.878787878787925,52.352941176470566,30.91473743647657,13.659793814432991,-0.03,0.0,-0.02,-0.0,0.67,1.5,4.7,7.9,4.0,4.0,7.9,4.0,45.222407940243926,5.865972296679573,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.57,0.13,-1.609,41.23282490860961,0.13,-1.64085,False,,False,,False,ok,,False,True,True,True,True,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
132,Mason,Howell,"HOWELL, MASON",,,medium,medium,-1.64,-1.53,-1.17,-0.92,-0.65,13,32,0.0,0.0,10.5,0.3,-1.64,40.099009900990104,49.150393101699215,42.89441164355348,41.50943396226415,7.0528967254408075,13.322502030869224,6.334841628959293,4.651162790697678,6.0040363269424875,38.70967741935483,39.94452149791955,32.91666666666667,44.11764705882353,51.51515151515154,47.05882352941175,31.916996047430835,13.91752577319588,-0.15,-0.04,-0.04,-0.07,0.6950000000000001,1.3,5.2,7.9,3.4,3.4,7.9,3.4,33.3783446933174,-6.7206652076727025,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.64,0.0,-1.64,40.842052187066685,0.0,-1.6400000000000001,False,,False,,False,ok,,False,False,True,True,True,PUTT_LagCtrl,APP_FlightCtrl,PUTT_LagCtrl + OTT_Distance; weak APP_FlightCtrl
133,Filippo,Celli,"CELLI, FILIPPO",438.0,DP World Tour,deep,high,-1.49,-1.55,-1.02,-0.29,0.12,27,79,1.0,0.04,-0.2,-2.5,-1.49,41.95544554455445,46.18310930763378,41.466428669504324,41.21915820029027,10.831234256926951,13.728675873273763,19.909502262443464,11.111111111111109,8.37537840565086,64.11290322580645,63.38418862690707,59.166666666666664,66.76470588235294,68.78787878787877,66.76470588235293,31.78994918125353,28.30756013745705,-0.08,-0.02,-0.03,-0.02,0.685,1.4,5.0,7.9,3.7,3.7,7.9,3.7,44.573380584712496,2.617935040158045,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.42,0.08,-1.4409999999999998,43.350560947938995,0.08,-1.4581499999999998,False,,False,,False,ok,,False,True,True,True,False,PUTT_LagCtrl,APP_FlightCtrl,PUTT_LagCtrl + ARG_TightRunoff; weak APP_FlightCtrl
134,J.B.,Holmes,"HOLMES, J.B.",,,thin,low,-2.92,-1.31,-1.2,0.16,-1.61,1,2,0.0,0.0,10.0,-4.9,-2.92,24.257425742574256,51.81334009637332,43.7731703968145,44.70246734397678,6.297229219143577,9.341998375304637,12.44343891402717,9.043927648578814,2.623612512613524,82.25806451612904,82.10818307905686,86.25000000000001,15.882352941176467,7.272727272727332,12.94117647058822,31.027667984189723,8.419243986254296,-0.17,-0.08,-0.05,-0.04,0.67,1.5,5.0,7.8,3.6,3.6,7.8,3.6,37.06431686567976,12.806891123105501,low,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-2.92,0.0,-2.92,24.70692045884281,0.0,-2.92,False,,True,A,False,ok,,True,False,True,False,True,ARG_Bunker,APP_FlightCtrl,ARG_Bunker + ARG_TightRunoff; weak APP_FlightCtrl
135,Jackson,Ormond,"ORMOND, JACKSON",,Amateur,medium,medium,-3.52,,,,,12,35,0.0,0.0,6.7,-8.4,-3.52,16.83168316831683,67.58813086482375,60.31855004805712,63.7155297532656,36.523929471032744,45.08529650690497,26.018099547511316,34.883720930232556,31.130171543895063,75.80645161290323,78.2246879334258,83.74999999999999,63.23529411764706,65.15151515151516,63.23529411764704,53.514963297571995,5.841924398625429,-0.2,-0.08,-0.06,-0.06,0.685,1.3,5.4,7.9,3.2,3.2,7.9,3.2,59.52350009069216,42.69181692237533,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-3.59,-0.08,-3.5620000000000003,16.614143451405518,-0.08,-3.5473,False,,True,A,False,ok,,True,False,True,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
136,Brandon,Holtz,"HOLTZ, BRANDON",,,thin,low,-4.29,-3.66,-1.15,-1.88,-1.65,4,9,0.0,0.0,-10.7,1.4,-4.29,7.3019801980198,16.763885366472227,14.1013318687354,10.595065312046438,7.556675062972294,5.686433793663702,30.542986425339347,10.335917312661502,7.063572149344104,0.0,0.0,1.2500000000000104,14.705882352941178,18.181818181818223,14.705882352941174,12.11180124223602,2.5343642611683848,-0.13,0.009999999999999998,-0.06,-0.08,0.6900000000000001,1.5,4.7,7.9,4.1,4.1,7.9,4.1,12.771099279591702,5.469119081571902,low,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-4.29,0.0,-4.29,7.4372872809781905,0.0,-4.29,False,,True,A,False,ok,,False,False,True,True,True,APP_200+,ARG_TightRunoff,APP_200+ + PUTT_LagCtrl; weak ARG_TightRunoff
137,Ryuichi,Oiwa,"OIWA, RYUICHI",389.0,Japan Golf Tour,deep,high,-1.9,,,,,25,79,1.0,0.04,,,-1.9,36.88118811881188,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,37.467700258397926,35.36831483350152,75.80645161290323,72.67683772538142,75.41666666666667,63.23529411764706,62.12121212121213,63.23529411764704,58.68153585544891,26.54639175257732,-0.06,0.0,-0.03,-0.03,0.68,1.4,4.8,7.9,3.9,3.9,7.9,3.9,64.57893407244993,27.697745953638048,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-2.2,-0.3,-2.11,34.91743350560948,-0.3,-2.0364999999999998,False,,False,,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
138,Vaughn,Harber,"HARBER, VAUGHN",,Amateur,medium,medium,-3.53,,,,,13,40,,0.0,,,-3.53,16.707920792079207,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,33.71242891957758,53.16742081447964,40.05167958656331,35.36831483350152,75.80645161290323,78.2246879334258,83.74999999999999,63.23529411764706,65.15151515151516,63.23529411764704,58.76623376623375,5.798969072164949,-0.13,-0.009999999999999998,-0.06,-0.06,0.685,1.5,4.7,7.9,4.0,4.0,7.9,4.0,64.61125092737221,47.903330135293004,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-3.95,-0.42,-3.782,13.840917685617041,-0.42,-3.6937999999999995,False,,True,A,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
139,Kaito,Onishi,"ONISHI, KAITO",,Japan Golf Tour,deep,high,-2.07,-2.29,-0.58,-0.35,0.41,29,78,0.0,0.0,-2.9,-5.6,-2.07,34.777227722772274,36.114633527770735,30.02883427159137,30.478955007256893,21.91435768261965,22.826969943135673,33.25791855203621,25.064599483204137,17.91120080726539,61.69354838709676,58.113730929264904,60.83333333333334,75.29411764705883,74.54545454545456,75.29411764705878,27.159796725014118,12.07044673539519,-0.07,-0.03,-0.03,-0.02,0.68,1.5,4.9,7.9,3.8,3.8,7.9,3.8,44.853336663580194,10.07610894080792,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.66,0.4,-1.783,39.03945543930417,0.4,-1.8834499999999998,False,,False,,False,ok,,False,True,True,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_Bunker; weak MajorGrind
140,Jake,Peacock,"PEACOCK, JAKE",,Korn Ferry Tour,medium,medium,-1.75,,,,,20,58,0.0,0.0,-5.0,-1.3,-1.75,38.73762376237624,64.62084707075832,63.24316902375395,63.7155297532656,36.523929471032744,36.96181965881398,46.38009049773755,37.467700258397926,34.71241170534813,75.80645161290323,72.67683772538142,71.25,63.23529411764706,62.12121212121213,63.23529411764704,57.94748729531338,13.445017182130586,-0.05,0.0,-0.03,-0.03,0.68,1.4,4.9,7.9,3.8,3.8,7.9,3.8,62.9952399280035,24.25761616562726,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.61,0.13,-1.666,40.51430732383714,0.13,-1.6953999999999998,False,,False,,False,ok,,False,True,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
141,Robbie,Higgins,"HIGGINS, ROBBIE",,Korn Ferry Tour,medium,medium,-2.47,,,,,18,50,0.0,0.0,7.3,-11.1,-2.47,29.826732673267326,67.7402992645194,59.206371000961134,63.7155297532656,36.523929471032744,41.83590576766857,29.411764705882348,40.05167958656331,29.76791120080727,75.80645161290323,75.45076282940362,79.58333333333334,63.23529411764706,62.12121212121213,63.23529411764704,52.15979672501412,10.352233676975944,-0.19,-0.1,-0.05,-0.04,0.68,1.5,5.2,7.9,3.3,3.3,7.9,3.3,59.06258869029544,29.235856017028116,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-3.3,-0.83,-2.968,24.101853019034415,-0.83,-2.7937000000000003,False,,False,,False,ok,,True,False,True,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
142,Greyson,Leach,"LEACH, GREYSON",,PGA Tour Americas,medium,medium,-1.18,,,,,10,34,0.0,0.0,,11.4,-1.18,45.79207920792079,65.88891706822217,68.47452972676095,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,37.467700258397926,41.12008072653885,75.80645161290323,72.67683772538142,71.25,63.23529411764706,62.12121212121213,63.23529411764704,65.11857707509881,15.893470790378009,-0.02,0.02,-0.02,-0.02,0.68,1.4,4.8,7.9,3.9,3.9,7.9,3.9,65.80775115815212,20.015671950231322,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.99,0.19,-1.0659999999999998,48.07765032144208,0.19,-1.1058999999999999,False,,False,,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
143,Logan,Reilly,"REILLY, LOGAN",,Amateur,medium,medium,-2.18,,,,,18,53,,0.0,,,-2.18,33.415841584158414,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,37.467700258397926,35.36831483350152,75.80645161290323,72.67683772538142,75.41666666666667,63.23529411764706,62.12121212121213,63.23529411764704,58.68153585544891,11.597938144329897,-0.06,0.0,-0.03,-0.03,0.68,1.4,4.8,7.9,3.9,3.9,7.9,3.9,63.83151139203756,30.415669807879148,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.43,0.69,-1.73,39.70755073742594,0.69,-1.8875000000000002,False,,True,A,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
144,Rocco Paolo,Repetto Taylor,"REPETTO TAYLOR, ROCCO PAOLO",358.0,DP World Tour,deep,high,-1.25,-1.31,-1.3,-0.04,-0.47,30,103,0.0,0.0,13.2,-5.1,-1.25,44.92574257425743,52.62490489475019,43.69078676369627,44.70246734397678,3.7783375314861445,11.779041429731935,0.0,3.87596899224806,0.0,74.19354838709677,76.56033287101248,69.58333333333333,49.411764705882355,47.87878787878787,49.41176470588234,29.672501411631846,15.592783505154639,-0.14,-0.08,-0.04,-0.02,0.68,1.4,5.3,7.9,3.3,3.3,7.9,3.3,39.74634283606617,-5.1793997381912575,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-1.24,0.0,-1.2429999999999999,45.846464137148615,0.0,-1.24545,False,,False,,False,ok,,True,False,True,False,True,ARG_TightRunoff,APP_200+,ARG_TightRunoff + ARG_Bunker; weak APP_200+
145,Bryan,Lee,"LEE, BRYAN",,Amateur,medium,medium,-2.6,-4.39,-1.08,-0.67,1.0,16,47,0.0,0.0,-40.3,-8.5,-2.6,28.217821782178216,0.0,0.0,0.0,9.319899244332492,7.392363931762809,32.126696832579164,12.14470284237726,3.8345105953582275,48.79032258064516,44.79889042995839,47.50000000000001,92.64705882352942,92.42424242424244,92.64705882352942,0.0,9.793814432989691,-0.07,0.009999999999999998,-0.03,-0.04,0.68,1.5,4.7,7.9,4.1,4.1,7.9,4.1,28.847536346795135,0.6297145646169184,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-3.01,-0.41,-2.846,25.63973276188075,-0.41,-2.7599,False,,True,A,False,ok,,False,True,True,True,False,PUTT_LagCtrl,OTT_Distance,PUTT_LagCtrl + ARG_Bunker; weak OTT_Distance
146,Gunnlaugur,Arni Sveinsson,"ARNI SVEINSSON, GUNNLAUGUR",,Amateur,medium,medium,-1.85,,,,,13,37,,0.0,,,-1.85,37.5,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,37.467700258397926,35.36831483350152,75.80645161290323,75.45076282940362,75.41666666666667,63.23529411764706,62.12121212121213,63.23529411764704,58.76623376623375,13.015463917525775,-0.08,0.0,-0.04,-0.04,0.68,1.4,4.8,7.9,3.9,3.9,7.9,3.9,63.9437284842585,26.4437284842585,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-2.56,-0.71,-2.2760000000000002,32.824908609605444,-0.71,-2.1269,False,,True,A,False,ok,,False,False,False,False,False,ARG_TightRunoff,MajorGrind,ARG_TightRunoff + ARG_Bunker; weak MajorGrind
147,Jack,Schoenberger,"SCHOENBERGER, JACK",,Amateur,medium,medium,-3.7,,,,,16,47,,0.0,,,-3.7,14.6039603960396,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,33.71242891957758,53.16742081447964,40.05167958656331,35.36831483350152,75.80645161290323,78.2246879334258,83.74999999999999,63.23529411764706,65.15151515151516,63.23529411764704,58.850931677018636,5.0687285223367695,-0.14,0.0,-0.07,-0.07,0.685,1.5,4.7,7.9,4.0,4.0,7.9,4.0,64.43320869095929,49.829248294919694,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-4.02,-0.32,-3.8919999999999995,12.45430480272281,-0.32,-3.8247999999999998,False,,True,A,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
148,Angel,Hidalgo Portillo,"HIDALGO PORTILLO, ANGEL",325.0,DP World Tour,deep,high,-1.37,-0.86,-0.58,-0.42,-0.22,30,91,0.0,0.0,-3.9,1.2,-1.37,43.44059405940594,53.994420492011166,52.46464369078676,51.23367198838898,21.91435768261965,21.202274573517474,36.65158371040722,22.480620155038757,21.342078708375382,58.87096774193549,57.9750346740638,53.75000000000001,56.76470588235294,58.48484848484846,56.76470588235293,45.12987012987013,15.077319587628867,-0.04,0.02,-0.03,-0.02,0.685,1.4,4.8,7.9,3.9,3.9,7.9,3.9,50.43443018439855,6.993836124992612,high,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-0.77,0.61,-0.95,49.53989663431236,0.61,-1.097,False,,False,,False,ok,,False,False,True,True,False,PUTT_LagCtrl,MajorGrind,PUTT_LagCtrl + ARG_TightRunoff; weak MajorGrind
149,Mateo,Pulcini,"PULCINI, MATEO",,Amateur,medium,medium,-2.52,-3.15,-0.59,-1.53,-2.15,18,57,0.0,0.0,-4.4,-20.1,-2.52,29.207920792079207,24.82881055034238,12.247700123575443,17.99709724238026,21.662468513853906,24.20796100731113,29.63800904977377,24.8062015503876,10.343087790111003,14.112903225806447,11.789181692094317,11.666666666666668,0.0,0.0,0.0,10.29079616036138,10.137457044673539,-0.15,-0.05,-0.04,-0.06,0.685,1.5,5.0,7.9,3.7,3.7,7.9,3.7,16.19685944376726,-13.011061348311948,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-2.16,0.45,-2.3040000000000003,32.471952603050546,0.45,-2.3796,False,,True,A,False,ok,,False,True,True,True,True,APP_200+,PUTT_LagCtrl,APP_200+ + OTT_Distance; weak PUTT_LagCtrl
150,Spencer,Tibbits,"TIBBITS, SPENCER",,,thin,low,-4.88,,,,,1,4,0.0,0.0,,,-4.88,0.0,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,36.96181965881398,42.98642533936653,40.05167958656331,35.36831483350152,75.80645161290323,78.2246879334258,79.58333333333334,63.23529411764706,65.15151515151516,63.23529411764704,58.68153585544891,0.0,-0.18,-0.04,-0.06,-0.07,0.685,1.5,4.9,7.9,3.7,3.7,7.9,3.7,62.02728910200881,62.02728910200881,low,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-4.88,0.0,-4.88,0.0,0.0,-4.88,False,,True,A,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
151,Marek,Fleming,"FLEMING, MAREK",,Amateur,medium,medium,-3.4,,,,,15,45,,0.0,,,-3.4,18.316831683168317,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,33.71242891957758,53.16742081447964,40.05167958656331,35.36831483350152,75.80645161290323,75.45076282940362,83.74999999999999,63.23529411764706,62.12121212121213,63.23529411764704,58.76623376623375,6.357388316151204,-0.12,-0.009999999999999998,-0.06,-0.06,0.68,1.5,4.7,7.9,4.0,4.0,7.9,4.0,64.15327057405857,45.83643889089025,medium,0,0.0,0.0,0.0,0.0,0.0,0.0,low,-3.7,-0.21,-3.58,16.38724316147737,-0.21,-3.517,False,,True,A,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
152,T.K.,Kim,"KIM, T.K.",,,thin,low,,,,,,0,0,,0.0,,,0.32,64.35643564356435,65.88891706822217,63.77866263902238,63.7155297532656,36.523929471032744,35.33712428919578,49.77375565610859,40.05167958656331,35.36831483350152,75.80645161290323,80.998613037448,92.08333333333334,63.23529411764706,65.15151515151516,63.23529411764704,58.68153585544891,22.336769759450174,-0.19,-0.01,-0.09,-0.09,0.685,1.5,4.8,7.9,3.9,3.9,7.9,3.9,65.1826286130135,0.8261929694491528,low,0,0.0,0.0,0.0,0.0,0.0,0.0,low,0.32,0.0,0.32,65.5489726459095,0.0,0.32,False,,True,B,False,ok,,False,False,False,False,False,ARG_Bunker,MajorGrind,ARG_Bunker + ARG_TightRunoff; weak MajorGrind
