rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
54,32,"Im, Sungjae",IM_SUNGJAE,confirmed,TBD,TBD,deep,high,0.22,78.38795394154118,65.78486906504297,-12.603084876498215,high,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",14,0.565,-0.9087999999999999,medium,65.81800229612936,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.3955357987326207,0.0,-2.3955357987326207,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.716,52.48,0.496,True,l5_form_applied,1.24,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.266930698664126,62.266930698664126,3,"Tier3 — Top-10 Range: NeutralSG=0.22, moderate fit VFD=-12.6; 14CH-rds",ok,0.007158386405221456,0.1306184055867734,0.18187747875979335,0.3364142439346193,0.5084722960783972,0.6577199862201266,0.3422800137798734,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=0.22; VFD=-12.6; VHD=-0.9(14rds); AP=-2.4SG(wedge_liability); FormΔ=1.2; →Tier3 VTS=62.3
55,72,"Simpson, Webb",SIMPSON_WEBB,confirmed,TBD,TBD,medium,medium,-0.16,71.6563330380868,65.64595708744123,-6.010375950645567,medium,-0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.333,-0.9032,medium,63.08536034146709,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.492,48.34,-0.332,True,l5_form_applied,-0.8300000000000001,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.25536034146709,62.25536034146709,3,"Tier3 — Top-10 Range: NeutralSG=-0.16, moderate fit VFD=-6.0; 12CH-rds",ok,0.007724594833523632,0.1449880691358091,0.20189958293259563,0.3735498897815281,0.5647417041326556,0.7306406172538601,0.2693593827461399,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.16; VFD=-6.0; VHD=-0.9(12rds); FormΔ=-0.8; →Tier3 VTS=62.3
56,64,"Brown, Blades",BROWN_BLADES,confirmed,TBD,TBD,deep,high,-0.04,73.7821080602303,72.7139310433134,-1.0681770169169056,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,73.35483725346353,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,rough_approach_liab,-1.140901771336554,0.0,0.0,0.0,-1.140901771336554,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.36000000000000004,52.0,0.4,True,l5_form_applied,1.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.07303371079042,62.07303371079042,3,"Tier3 — Top-10 Range: NeutralSG=-0.04, moderate fit VFD=-1.1; 0CH-rds (debut); debut-A",ok,0.008117415650616598,0.1570166697140896,0.2188753647732554,0.4066897536992338,0.6172682821803188,0.8009335858060077,0.1990664141939923,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.04; VFD=-1.1; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-1.1SG(rough_approach_liab); FormΔ=1.0; →Tier3 VTS=62.1
57,51,"Dou, Zecheng",DOU_ZECHENG,confirmed,TBD,TBD,deep,high,0.05,75.37643932683793,68.9808962817585,-6.395543045079421,high,-1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-3.042,-5.6184,medium,64.15932461526272,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.0,-1.0,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.039999999999999994,49.55,-0.09,True,l5_form_applied,-0.22499999999999998,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.93432461526272,61.93432461526272,3,"Tier3 — Top-10 Range: NeutralSG=0.05, moderate fit VFD=-6.4; 6CH-rds",ok,0.006987919616010677,0.12694813351421766,0.1770984091798596,0.33013229180364995,0.5025766253478574,0.6535755578838549,0.3464244421161451,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.05; VFD=-6.4; VHD=-5.6(6rds); FormΔ=-0.2; →Tier3 VTS=61.9
58,43,"Rodgers, Patrick",RODGERS_PATRICK,confirmed,TBD,TBD,deep,high,0.1,76.2621789193977,65.62978643618455,-10.632392483213152,high,-1.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",38,0.445,1.0208,medium,65.50004749861445,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.1604651162790698,-1.1604651162790698,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.45000000000000007,47.25,-0.55,True,l5_form_applied,-1.375,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.80411726605631,61.80411726605631,3,"Tier3 — Top-10 Range: NeutralSG=0.10, moderate fit VFD=-10.6; 38CH-rds",ok,0.006922052817953688,0.12553495580084234,0.1752535237036565,0.327686523644242,0.5002635003810406,0.6519411370459767,0.34805886295402333,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.10; VFD=-10.6; VHD=1.0(38rds); AP=-1.2SG(bomb_and_spray); FormΔ=-1.4; →Tier3 VTS=61.8
59,40,"Keefer, Johnny",KEEFER_JOHNNY,confirmed,TBD,TBD,deep,high,0.12,76.61647475642162,70.06581333496327,-6.550661421458358,high,0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,73.99621018783829,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,bomb_and_spray;poor_birdie_conv;rough_approach_liab,-4.655105645019701,-1.4116279069767441,0.0,-1.773268398268399,-1.4702093397745573,bomb_and_spray;poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.6920000000000001,52.86,0.5720000000000001,True,l5_form_applied,1.4300000000000002,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.74099889779888,61.74099889779888,3,"Tier3 — Top-10 Range: NeutralSG=0.12, moderate fit VFD=-6.6; 0CH-rds (debut); debut-B",ok,0.007923842705005874,0.15260015264564067,0.21311212829879947,0.3990601044203093,0.6100615035567978,0.7958456424426906,0.20415435755730937,PAR5_Scoring,PAR5_Scoring+APP_Wedge; weak ARG_Rough,NeutralSG=0.12; VFD=-6.6; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-4.7SG(bomb_and_spray;poor_birdie_conv;rough_approach_liab); FormΔ=1.4; →Tier3 VTS=61.7
60,36,"Blanchet, Chandler",BLANCHET_CHANDLER,confirmed,TBD,TBD,deep,high,0.16,77.32506643046945,68.912186637611,-8.412879792858448,high,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,73.95991451332607,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,poor_birdie_conv;rough_approach_liab,-3.2090286927243463,0.0,0.0,-1.6872895622895634,-1.5217391304347827,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-0.45799999999999996,46.91,-0.618,True,l5_form_applied,-1.545,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.62185712787738,61.62185712787738,3,"Tier3 — Top-10 Range: NeutralSG=0.16, moderate fit VFD=-8.4; 0CH-rds (debut); debut-B",ok,0.007855266723115432,0.15104099790923553,0.21107245161171453,0.39633746407513654,0.6074703131815119,0.7940069884032631,0.20599301159673689,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=0.16; VFD=-8.4; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-3.2SG(poor_birdie_conv;rough_approach_liab); FormΔ=-1.5; →Tier3 VTS=61.6
61,73,"Ewart, A.J.",EWART_A.J.,confirmed,TBD,TBD,deep,high,-0.17,71.47918511957485,68.11370518862934,-3.3654799309455115,high,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,70.13299314719664,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.402,52.86,0.5720000000000001,True,l5_form_applied,1.4300000000000002,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.56299314719664,61.56299314719664,3,"Tier3 — Top-10 Range: NeutralSG=-0.17, moderate fit VFD=-3.4; 0CH-rds (debut); debut-A",ok,0.0078215564504618,0.1502756272939922,0.21007022334462555,0.3949952966097763,0.6061891322636007,0.7930960535112396,0.20690394648876043,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-0.17; VFD=-3.4; VHD=0.0(0rds); debut-A pen=-4.0SG; FormΔ=1.4; →Tier3 VTS=61.6
62,59,"Smotherman, Austin",SMOTHERMAN_AUSTIN,confirmed,TBD,TBD,deep,high,0.01,74.66784765279009,76.49388682219471,1.8260391694046234,high,2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,-0.592,-0.14400000000000002,medium,67.77210510777445,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.1931556768513305,0.0,0.0,-1.6343795093795106,-1.5587761674718197,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.066,50.28,0.056,True,l5_form_applied,0.14,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.52579375407179,61.52579375407179,3,"Tier3 — Top-10 Range: NeutralSG=0.01, moderate fit VFD=1.8; 10CH-rds",ok,0.006782879273708291,0.12255842678721389,0.17135896666074615,0.3224848407493294,0.49531022562902627,0.6484250676144561,0.35157493238554394,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=0.01; VFD=1.8; VHD=-0.1(10rds); AP=-3.2SG(poor_birdie_conv;rough_approach_liab); FormΔ=0.1; →Tier3 VTS=61.5
63,81,"Young, Carson",YOUNG_CARSON,confirmed,TBD,TBD,deep,high,-0.36,68.11337466784767,64.99835315915014,-3.1150215086975237,high,1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,1.289,3.676,medium,62.84765581488411,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,rough_approach_liab,-1.2278582930756845,0.0,0.0,0.0,-1.2278582930756845,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-0.04599999999999993,51.57,0.31400000000000006,True,l5_form_applied,0.7850000000000001,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.176939228732735,61.176939228732735,3,"Tier3 — Top-10 Range: NeutralSG=-0.36, moderate fit VFD=-3.1; 10CH-rds",ok,0.006611521658830669,0.1189117955253247,0.16657141735827372,0.31601708074885726,0.4890861656961615,0.6439751715597928,0.3560248284402072,APP_100-150,APP_100-150+APP_150-200; weak ARG_Rough,NeutralSG=-0.36; VFD=-3.1; VHD=3.7(10rds); AP=-1.2SG(rough_approach_liab); FormΔ=0.8; →Tier3 VTS=61.2
64,74,"Hubbard, Mark",HUBBARD_MARK,confirmed,TBD,TBD,deep,high,-0.23,70.41629760850311,67.74203749905958,-2.674260109443537,high,0.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",28,0.687,1.808,medium,64.03153029311912,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv,-1.668650793650794,0.0,0.0,-1.668650793650794,0.0,poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.068,50.81,0.162,True,l5_form_applied,0.405,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.09922870581753,61.09922870581753,3,"Tier3 — Top-10 Range: NeutralSG=-0.23, moderate fit VFD=-2.7; 28CH-rds",ok,0.006573813045827088,0.11811210789765758,0.1655191358984601,0.3145844415908676,0.4876975587831987,0.6429774830529852,0.3570225169470148,APP_100-150,APP_100-150+APP_Wedge; weak OTT_Accuracy,NeutralSG=-0.23; VFD=-2.7; VHD=1.8(28rds); AP=-1.7SG(poor_birdie_conv); FormΔ=0.4; →Tier3 VTS=61.1
65,61,"Blair, Zac",BLAIR_ZAC,confirmed,TBD,TBD,deep,high,-0.01,74.31355181576617,73.38640654855023,-0.9271452672159484,high,2.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",20,-0.398,-0.04000000000000001,medium,66.72934269087153,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-2.857804232804233,0.0,0.0,-1.6355820105820107,-1.2222222222222223,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-0.056,49.77,-0.046,True,l5_form_applied,-0.11499999999999999,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",60.89873422526306,60.89873422526306,3,"Tier3 — Top-10 Range: NeutralSG=-0.01, moderate fit VFD=-0.9; 20CH-rds",ok,0.006477296391062843,0.11606996924469255,0.1628280316214328,0.31090217985617213,0.48411165243941195,0.6403926849369255,0.35960731506307453,APP_150-200,APP_150-200+APP_100-150; weak OTT_Distance,NeutralSG=-0.01; VFD=-0.9; VHD=-0.0(20rds); AP=-2.9SG(poor_birdie_conv;rough_approach_liab); FormΔ=-0.1; →Tier3 VTS=60.9
66,57,"Power, Seamus",POWER_SEAMUS,confirmed,TBD,TBD,deep,high,0.02,74.84499557130204,66.570693825003,-8.274301746299031,high,0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",28,1.008,2.8887999999999994,medium,65.77584637602172,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.167123805920742,0.0,-2.167123805920742,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.19800000000000004,48.91,-0.21800000000000003,True,l5_form_applied,-0.545,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",60.89659876418023,60.89659876418023,3,"Tier3 — Top-10 Range: NeutralSG=0.02, moderate fit VFD=-8.3; 28CH-rds",ok,0.006476274362511133,0.11604838126940989,0.16279955309300267,0.3108630696646609,0.48407343476658315,0.6403650712616987,0.3596349287383013,PUTT_BirdieConv,PUTT_BirdieConv+APP_100-150; weak OTT_Accuracy,NeutralSG=0.02; VFD=-8.3; VHD=2.9(28rds); AP=-2.2SG(wedge_liability); FormΔ=-0.5; →Tier3 VTS=60.9
67,41,"Hossler, Beau",HOSSLER_BEAU,confirmed,TBD,TBD,deep,high,0.12,76.61647475642162,63.87973719327353,-12.736737563148097,high,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",18,0.46,1.0512000000000001,medium,65.12587106055071,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.335382578265393,0.0,-2.335382578265393,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.276,50.78,0.156,True,l5_form_applied,0.39,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",60.845105904019924,60.845105904019924,3,"Tier3 — Top-10 Range: NeutralSG=0.12, moderate fit VFD=-12.7; 18CH-rds",ok,0.006451667907189521,0.11552886052928478,0.16211401861752364,0.30992070156582185,0.48315173489812613,0.6396986880212182,0.3603013119787818,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=0.12; VFD=-12.7; VHD=1.1(18rds); AP=-2.3SG(wedge_liability); FormΔ=0.4; →Tier3 VTS=60.8
