rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
51,36,"Blanchet, Chandler",BLANCHET_CHANDLER,confirmed,TBD,TBD,deep,high,0.16,77.32506643046945,68.912186637611,-8.412879792858448,high,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,73.95991451332607,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,B,-1.75,poor_birdie_conv;rough_approach_liab,-3.2090286927243463,0.0,0.0,-1.6872895622895634,-1.5217391304347827,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.16,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",63.16685712787738,63.16685712787738,3,"Tier3 — Top-10 Range: NeutralSG=0.16, moderate fit VFD=-8.4; 0CH-rds (debut); debut-B",ok,0.008922016128247867,0.17232281135279803,0.23868524538785932,0.43223081089550713,0.6408313029790733,0.8173126108008789,0.1826873891991211,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=0.16; VFD=-8.4; VHD=0.0(0rds); debut-B pen=-1.8SG; AP=-3.2SG(poor_birdie_conv;rough_approach_liab); →Tier3 VTS=63.2
52,72,"Simpson, Webb",SIMPSON_WEBB,confirmed,TBD,TBD,medium,medium,-0.16,71.6563330380868,65.64595708744123,-6.010375950645567,medium,-0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.333,-0.9032,medium,63.08536034146709,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.16,50.0,0.0,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",63.08536034146709,63.08536034146709,3,"Tier3 — Top-10 Range: NeutralSG=-0.16, moderate fit VFD=-6.0; 12CH-rds",ok,0.008330399985476801,0.15558341137838505,0.21560512249144173,0.39118887765510674,0.5809875822196605,0.7419206543904183,0.2580793456095817,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.16; VFD=-6.0; VHD=-0.9(12rds); →Tier3 VTS=63.1
53,44,"Potgieter, Aldrich",POTGIETER_ALDRICH,confirmed,TBD,TBD,deep,high,0.08,75.9078830823738,66.47883533217689,-9.429047750196915,high,-2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",3,-0.279,-0.052,low,68.71373390744881,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,bomb_and_spray;rough_approach_liab,-2.8635584016777145,-1.5720930232558141,0.0,0.0,-1.2914653784219001,bomb_and_spray;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.08,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.98661710409338,62.98661710409338,3,"Tier3 — Top-10 Range: NeutralSG=0.08, moderate fit VFD=-9.4; 3CH-rds",ok,0.007659152732511814,0.1388615018284555,0.19254588405249717,0.35016698964176557,0.5211569779826958,0.6665354700981666,0.3334645299018334,OTT_Distance,OTT_Distance+PAR5_Scoring; weak ARG_Rough,NeutralSG=0.08; VFD=-9.4; VHD=-0.1(3rds); AP=-2.9SG(bomb_and_spray;rough_approach_liab); →Tier3 VTS=63.0
54,18,"Coody, Pierceson",COODY_PIERCESON,confirmed,TBD,TBD,deep,high,0.43,82.1080602302923,71.56108127593508,-10.546978954357215,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-1.235,-2.8120000000000003,medium,68.46794847489744,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;rough_approach_liab,-2.7668531625660036,-1.457674418604651,0.0,0.0,-1.3091787439613527,bomb_and_spray;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.43,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.93424214976543,62.93424214976543,3,"Tier3 — Top-10 Range: NeutralSG=0.43, moderate fit VFD=-10.5; 6CH-rds",ok,0.007630534907520123,0.13824754185471588,0.1917543629758777,0.34915912584839864,0.5202374980754356,0.6659010073526789,0.3340989926473211,PAR5_Scoring,PAR5_Scoring+OTT_Distance; weak ARG_Rough,NeutralSG=0.43; VFD=-10.5; VHD=-2.8(6rds); AP=-2.8SG(bomb_and_spray;rough_approach_liab); →Tier3 VTS=62.9
55,82,"Noh, S.Y.",NOH_S.Y.,confirmed,TBD,TBD,deep,high,-0.37,67.9362267493357,68.06792442969936,0.1316976803636578,high,-1.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",21,-0.226,0.28400000000000003,medium,62.68006802864409,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.37,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.68006802864409,62.68006802864409,3,"Tier3 — Top-10 Range: NeutralSG=-0.37, moderate fit VFD=0.1; 21CH-rds",ok,0.007492832409909761,0.13529952495624237,0.18794687234536037,0.3442832765398645,0.5157668829860269,0.6628061389913279,0.3371938610086721,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.37; VFD=0.1; VHD=0.3(21rds); →Tier3 VTS=62.7
56,55,"Kohles, Ben",KOHLES_BEN,confirmed,TBD,TBD,deep,high,0.03,75.02214348981401,79.00400774905243,3.981864259238421,high,3.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",12,-0.419,-0.2672,medium,68.62989972064133,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.2098286174373136,0.0,0.0,-2.012566137566138,-1.1972624798711755,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.03,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.210242485766706,62.210242485766706,3,"Tier3 — Top-10 Range: NeutralSG=0.03, moderate fit VFD=4.0; 12CH-rds",ok,0.007243391789600022,0.12998668870890379,0.18105619404357334,0.3353401391341531,0.5074688425345782,0.6570167450501292,0.3429832549498708,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=0.03; VFD=4.0; VHD=-0.3(12rds); AP=-3.2SG(poor_birdie_conv;rough_approach_liab); →Tier3 VTS=62.2
57,51,"Dou, Zecheng",DOU_ZECHENG,confirmed,TBD,TBD,deep,high,0.05,75.37643932683793,68.9808962817585,-6.395543045079421,high,-1.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-3.042,-5.6184,medium,64.15932461526272,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray,-1.0,-1.0,0.0,0.0,0.0,bomb_and_spray,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.05,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",62.15932461526272,62.15932461526272,3,"Tier3 — Top-10 Range: NeutralSG=0.05, moderate fit VFD=-6.4; 6CH-rds",ok,0.007216751389106371,0.12942144163150526,0.18032087668909547,0.3343765576364972,0.5065670355306817,0.6563839919432796,0.34361600805672043,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=0.05; VFD=-6.4; VHD=-5.6(6rds); →Tier3 VTS=62.2
58,75,"Glover, Lucas",GLOVER_LUCAS,confirmed,TBD,TBD,medium,medium,-0.22,70.59344552701506,73.53179966920625,2.938354142191187,medium,3.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",48,0.769,1.2456,medium,65.6705981115679,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv,-1.8869047619047623,0.0,0.0,-1.8869047619047623,0.0,poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-0.22,50.0,0.0,False,,0.0,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.89678858775837,61.89678858775837,3,"Tier3 — Top-10 Range: NeutralSG=-0.22, moderate fit VFD=2.9; 48CH-rds",ok,0.007647046562130274,0.14059931739205556,0.19618340890547822,0.3660293758611281,0.5576778706859281,0.7256723085200678,0.2743276914799322,APP_Wedge,APP_Wedge+APP_150-200; weak ARG_Rough,NeutralSG=-0.22; VFD=2.9; VHD=1.2(48rds); AP=-1.9SG(poor_birdie_conv); →Tier3 VTS=61.9
59,57,"Power, Seamus",POWER_SEAMUS,confirmed,TBD,TBD,deep,high,0.02,74.84499557130204,66.570693825003,-8.274301746299031,high,0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",28,1.008,2.8887999999999994,medium,65.77584637602172,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.167123805920742,0.0,-2.167123805920742,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.02,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.441598764180235,61.441598764180235,3,"Tier3 — Top-10 Range: NeutralSG=0.02, moderate fit VFD=-8.3; 28CH-rds",ok,0.0068492771246836835,0.1216697909658417,0.1701939529309022,0.32091848339061263,0.4938095773860994,0.647355440595127,0.35264455940487305,PUTT_BirdieConv,PUTT_BirdieConv+APP_100-150; weak OTT_Accuracy,NeutralSG=0.02; VFD=-8.3; VHD=2.9(28rds); AP=-2.2SG(wedge_liability); →Tier3 VTS=61.4
60,59,"Smotherman, Austin",SMOTHERMAN_AUSTIN,confirmed,TBD,TBD,deep,high,0.01,74.66784765279009,76.49388682219471,1.8260391694046234,high,2.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,-0.592,-0.14400000000000002,medium,67.77210510777445,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.1931556768513305,0.0,0.0,-1.6343795093795106,-1.5587761674718197,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.01,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.38579375407179,61.38579375407179,3,"Tier3 — Top-10 Range: NeutralSG=0.01, moderate fit VFD=1.8; 10CH-rds",ok,0.006821327394678515,0.12108379725535796,0.16942512648845467,0.31988216313630946,0.49281439306748875,0.6466449585658558,0.3533550414341442,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=0.01; VFD=1.8; VHD=-0.1(10rds); AP=-3.2SG(poor_birdie_conv;rough_approach_liab); →Tier3 VTS=61.4
61,60,"Roy, Kevin",ROY_KEVIN,confirmed,TBD,TBD,deep,high,-0.01,74.31355181576617,66.32902860043123,-7.984523215334946,high,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",8,1.477,4.232,medium,65.89372930643584,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.264447176771021,0.0,-2.264447176771021,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.01,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.3648349528938,61.3648349528938,3,"Tier3 — Top-10 Range: NeutralSG=-0.01, moderate fit VFD=-8.0; 8CH-rds",ok,0.006810853203991385,0.12086433086916061,0.16913706669268286,0.31949333818053555,0.4924405199344273,0.6463778077065748,0.3536221922934252,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-0.01; VFD=-8.0; VHD=4.2(8rds); AP=-2.3SG(wedge_liability); →Tier3 VTS=61.4
62,64,"Brown, Blades",BROWN_BLADES,confirmed,TBD,TBD,deep,high,-0.04,73.7821080602303,72.7139310433134,-1.0681770169169056,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,73.35483725346353,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,rough_approach_liab,-1.140901771336554,0.0,0.0,0.0,-1.140901771336554,rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.04,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.07303371079042,61.07303371079042,3,"Tier3 — Top-10 Range: NeutralSG=-0.04, moderate fit VFD=-1.1; 0CH-rds (debut); debut-A",ok,0.007666268287545312,0.1440310378822504,0.2018690554300878,0.38390268762653673,0.5955024984442875,0.7854496864149101,0.2145503135850899,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-0.04; VFD=-1.1; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-1.1SG(rough_approach_liab); →Tier3 VTS=61.1
63,32,"Im, Sungjae",IM_SUNGJAE,confirmed,TBD,TBD,deep,high,0.22,78.38795394154118,65.78486906504297,-12.603084876498215,high,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",14,0.565,-0.9087999999999999,medium,65.81800229612936,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-2.3955357987326207,0.0,-2.3955357987326207,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,0.22,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.026930698664124,61.026930698664124,3,"Tier3 — Top-10 Range: NeutralSG=0.22, moderate fit VFD=-12.6; 14CH-rds",ok,0.006643704825041648,0.1173722224084236,0.1645447762749173,0.31325428945036493,0.48640501784531953,0.6420471908207872,0.3579528091792128,ARG_Rough,ARG_Rough+ARG_Bunker; weak OTT_Accuracy,NeutralSG=0.22; VFD=-12.6; VHD=-0.9(14rds); AP=-2.4SG(wedge_liability); →Tier3 VTS=61.0
64,61,"Blair, Zac",BLAIR_ZAC,confirmed,TBD,TBD,deep,high,-0.01,74.31355181576617,73.38640654855023,-0.9271452672159484,high,2.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",20,-0.398,-0.04000000000000001,medium,66.72934269087153,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-2.857804232804233,0.0,0.0,-1.6355820105820107,-1.2222222222222223,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-0.01,50.0,0.0,False,,0.0,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",61.013734225263065,61.013734225263065,3,"Tier3 — Top-10 Range: NeutralSG=-0.01, moderate fit VFD=-0.9; 20CH-rds",ok,0.006637242409891009,0.11723759789822165,0.16436740882896608,0.31301178125400886,0.48616902590118766,0.6418771683930686,0.35812283160693137,APP_150-200,APP_150-200+APP_100-150; weak OTT_Distance,NeutralSG=-0.01; VFD=-0.9; VHD=-0.0(20rds); AP=-2.9SG(poor_birdie_conv;rough_approach_liab); →Tier3 VTS=61.0
